date,low,high,open,close,volume
2020-01-01 00:00:00,7174.93259693,7196.99999944,7193.73694432,7179.868171,218205.39872781
2020-01-01 00:30:00,7176.08217153,7187.3209731,7178.080241,7178.00000001,63898.201605
2020-01-01 01:00:00,7178.0,7218.99999983,7178.0,7212.654803,170471.75624364
2020-01-01 01:30:00,7204.6842927,7228.45020031,7213.20446027,7216.34986866,1083828.39549395
2020-01-01 02:00:00,7210.63262361,7236.89999999,7217.99999997,7223.61297002,1463766.56134831
2020-01-01 02:30:00,7225.93065165,7244.00105226,7225.93065165,7243.19215599,642637.77428687
2020-01-01 03:00:00,7219.20000002,7245.529221,7243.19215599,7238.4755356,373151.17191045
2020-01-01 03:30:00,7216.86046697,7243.25014346,7238.83484428,7224.78452008,356927.83384665
2020-01-01 04:00:00,7214.99434649,7229.2359961,7223.2430631,7222.60530527,262389.75201247
2020-01-01 04:30:00,7216.79193512,7231.17864179,7222.17736381,7216.79193512,308675.94863763
2020-01-01 05:00:00,7215.87011271,7227.69756057,7220.49094857,7219.87846898,877956.29253894
2020-01-01 05:30:00,7213.35642061,7227.92271526,7219.87846898,7222.63306003,988151.37764425
2020-01-01 06:00:00,7220.98109149,7236.24042483,7222.00680553,7234.26669767,1366995.3614878
2020-01-01 06:30:00,7217.87850766,7235.83302909,7234.965309,7218.94522802,1141058.2269631
2020-01-01 07:00:00,7217.59518161,7233.68481276,7219.25619583,7232.84103826,998533.8245985
2020-01-01 07:30:00,7199.99434648,7233.54496841,7232.84103826,7208.571362,1436815.75017816
2020-01-01 08:00:00,7183.39999901,7209.73191012,7208.56120406,7188.81886656,1213886.92446771
2020-01-01 08:30:00,7177.44352136,7206.89434073,7188.81886653,7203.3535766,977793.45155895
2020-01-01 09:00:00,7190.0,7212.09934077,7201.67081224,7198.18299562,858453.7967756
2020-01-01 09:30:00,7189.6615686,7205.29823661,7198.12114739,7189.99617645,542343.0416959
2020-01-01 10:00:00,7187.58932294,7209.10605276,7189.15955964,7205.05648097,446147.52531399
2020-01-01 10:30:00,7193.86637497,7210.42614752,7205.05648097,7202.70250085,656133.82420623
