date,open,high,low,close,volume,TP,std,MA-TP,BOLU,BOLD
2021-12-23 10:00:00,1011.9,1014.49,997.56,1007.52,3964006,1006.5233333333332,17.677364699962812,999.8631866666667,1035.2179160665924,964.5084572667411
2021-12-23 11:00:00,1007.45,1043.21,1006.41,1042.68,6304792,1030.7666666666667,16.7370593030006,1003.26002,1036.7341386060014,969.7859013939989
2021-12-23 12:00:00,1042.81,1055.8183,1040.3501,1054.7134,4823403,1050.2939333333334,17.966721606139078,1007.2272166666665,1043.1606598789447,971.2937734543884
2021-12-23 13:00:00,1054.95,1069.1,1053.53,1064.125,5277042,1062.2516666666666,19.630399703903294,1011.8189666666667,1051.0797660744734,972.5581672588601
2021-12-23 14:00:00,1064.09,1068.99,1057.5901,1066.48,2338404,1064.3533666666665,20.878041700343537,1016.283135,1058.039218400687,974.5270515993129
2021-12-23 15:00:00,1066.53,1072.9767,1062.1,1067.4499,2709072,1067.5088666666668,22.612554352555527,1020.25808,1065.483188705111,975.0329712948889
2021-12-23 16:00:00,1067.2799,1069.35,1058.5,1067.46,3796547,1065.1033333333332,24.352808699079173,1023.2110799999998,1071.9166973981582,974.5054626018415
2021-12-23 17:00:00,1067.0,1068.29,1059.41391,1065.1,280270,1064.2679699999999,25.299052475132942,1026.4251785000001,1077.023283450266,975.8270735497342
2021-12-23 18:00:00,1065.0,1066.5,1064.01,1066.47,85580,1065.66,25.607278843668702,1029.9498435,1081.1644011873375,978.7352858126626
2021-12-23 19:00:00,1066.22,1067.0,1065.03,1066.0,22124,1066.01,25.313871083037533,1033.5801235000001,1084.2078656660751,982.952381333925
2021-12-23 20:00:00,1065.65,1069.72,1065.45,1069.3,39568,1068.1566666666668,25.546850383479107,1036.6917901666668,1087.785490933625,985.5980893997086
2021-12-27 05:00:00,1070.8,1084.49,1070.8,1082.0,65049,1079.0966666666666,26.423216778558583,1040.0926235,1092.9390570571172,987.2461899428828
2021-12-27 06:00:00,1083.0,1083.0,1074.0,1074.0,20563,1077.0,26.368063658310223,1043.6466235,1096.3827508166205,990.9104961833796
2021-12-27 07:00:00,1076.5,1076.5,1071.69,1076.25,15313,1074.8133333333333,25.531315422146672,1047.1972901666666,1098.25992101096,996.1346593223732
2021-12-27 08:00:00,1076.88,1083.75,1075.0,1082.06,143339,1080.27,24.387643080054787,1051.0522901666668,1099.8275763267764,1002.2770040065573
2021-12-27 09:00:00,1076.9976,1083.75,1075.0,1080.13,164933,1079.6266666666668,24.075555531350542,1054.0166235000002,1102.1677345627013,1005.8655124372991
2021-12-27 10:00:00,1080.11,1098.98,1070.7152,1092.27,4887396,1087.3217333333334,24.152194670312458,1057.1320435,1105.436432840625,1008.8276541593751
2021-12-27 11:00:00,1092.3,1113.28,1087.0,1109.87,5103333,1103.3833333333332,24.55435904027475,1061.3138768333333,1110.422594913883,1012.2051587527839
2021-12-27 12:00:00,1110.205,1112.62,1099.92,1112.62,2831294,1108.3866666666665,24.668430747641096,1065.7365435,1115.073404995282,1016.3996820047178
2021-12-27 13:00:00,1112.51,1117.0,1106.5,1112.56,2496757,1112.02,23.60989580956813,1070.6407101666666,1117.8605017858029,1023.4209185475304
2021-12-27 14:00:00,1112.53,1114.7699,1105.5,1108.84,1534485,1109.7033000000001,20.03882012395697,1075.7997085000002,1115.877348747914,1035.7220682520863
2021-12-27 15:00:00,1108.9999,1112.66,1104.44,1106.1,1530334,1107.7333333333333,18.339403464331216,1079.6480418333335,1116.326848761996,1042.969234904671
2021-12-27 16:00:00,1106.4414,1106.4414,1087.6,1093.82,3544906,1095.9538,17.35892750274281,1081.9310351666668,1116.6488901721525,1047.213180161181
2021-12-27 17:00:00,1093.94,1097.47,1092.64,1095.0,212329,1095.0366666666669,16.966709318713814,1083.5702851666667,1117.5037038040944,1049.6368665292391
2021-12-27 18:00:00,1095.25,1098.0,1094.16,1097.0,24343,1096.3866666666665,16.584703139923807,1085.1719501666666,1118.3413564465143,1052.002543886819
2021-12-27 19:00:00,1097.38,1097.38,1094.5,1094.5,17116,1095.46,16.210866298107323,1086.5695068333334,1118.9912394295482,1054.1477742371187
2021-12-27 20:00:00,1094.47,1094.47,1092.0,1092.0,45942,1092.8233333333335,15.485053348087316,1087.9555068333334,1118.925613529508,1056.9854001371589
2021-12-28 05:00:00,1105.81,1106.76,1102.0,1104.7,31656,1104.4866666666667,14.877903430908171,1089.9664416666667,1119.722248528483,1060.2106348048503
2021-12-28 06:00:00,1104.5,1106.73,1104.5,1105.8,6629,1105.6766666666667,14.147405402561533,1091.967275,1120.262085805123,1063.672464194877
2021-12-28 07:00:00,1106.5,1109.22,1106.5,1108.79,6724,1108.17,13.234153702614485,1094.075275,1120.5435824052288,1067.606967594771
2021-12-28 08:00:00,1109.0,1115.0,1106.0,1113.0,144013,1111.3333333333333,12.320129010619628,1096.2341083333333,1120.8743663545727,1071.593850312094
2021-12-28 09:00:00,1111.5001,1116.95,1096.674,1107.56,250203,1107.0613333333333,11.874652293855881,1097.632341666667,1121.3816462543787,1073.883037078955
2021-12-28 10:00:00,1107.5,1118.9999,1089.24,1097.0,4436917,1101.7466333333332,10.910456961560145,1098.8696733333334,1120.6905872564537,1077.048759410213
2021-12-28 11:00:00,1096.99,1098.99,1078.42,1087.49,4153364,1088.3,9.758784282609179,1099.5440066666665,1119.061575231885,1080.026438101448
2021-12-28 12:00:00,1087.7,1098.0,1081.11,1096.3639,2259685,1091.8246333333334,8.90534482091868,1100.1217383333333,1117.9324279751706,1082.311048691496
2021-12-28 13:00:00,1096.39,1102.0,1088.01,1091.0,2322504,1093.67,7.738926062231423,1100.823905,1116.3017571244627,1085.3460528755372
2021-12-28 14:00:00,1090.62,1097.22,1085.79,1090.72,1423835,1091.2433333333336,7.438176182202488,1101.0199850000001,1115.896337364405,1086.1436326355952
2021-12-28 15:00:00,1090.6,1093.2999,1084.3001,1091.37,1647780,1089.6566666666665,7.8123230145098885,1100.3336516666666,1115.9582976956863,1084.709005637647
2021-12-28 16:00:00,1091.52,1098.79,1086.16,1088.85,2544305,1091.2666666666667,7.820972650702859,1099.4776516666666,1115.1195969680723,1083.8357063652609
2021-12-28 17:00:00,1088.47,1091.33,1085.01,1089.25,308780,1088.53,7.61020313250858,1098.3031516666667,1113.5235579316839,1083.0827454016496
2021-12-28 18:00:00,1089.2,1089.75,1087.0,1087.0,23104,1087.9166666666667,7.458172207029179,1097.21382,1112.1301644140583,1082.2974755859416
2021-12-28 19:00:00,1088.0,1092.72,1085.3,1092.5,42029,1090.1733333333334,7.197142714742413,1096.33582,1110.7301054294849,1081.9415345705152
2021-12-28 20:00:00,1092.35,1094.0,1092.0,1093.5,43640,1093.1666666666667,7.230098384829511,1096.1964633333332,1110.6566601029922,1081.7362665636742
2021-12-29 05:00:00,1103.0,1115.62,1103.0,1113.34,78324,1110.6533333333334,7.8770184749252685,1096.9772966666667,1112.7313336165173,1081.223259716816
2021-12-29 06:00:00,1113.34,1115.43,1111.42,1112.3,26768,1113.0500000000002,8.616983276767542,1097.8104633333335,1115.0444298868686,1080.5764967797984
2021-12-29 07:00:00,1111.5,1111.5,1108.51,1110.09,14749,1110.0333333333333,8.995284283376352,1098.53913,1116.5296985667526,1080.5485614332472
2021-12-29 08:00:00,1110.0,1110.0,1095.47,1098.23,232404,1101.2333333333333,8.914467964611841,1098.9596299999998,1116.7885659292235,1081.1306940707761
2021-12-29 09:00:00,1101.4008,1109.305,1091.191,1096.58,216778,1099.0253333333333,8.824170375639467,1098.6865633333334,1116.3349040846124,1081.0382225820545
2021-12-29 10:00:00,1096.89,1104.0,1081.0601,1083.3,3004913,1089.4533666666666,8.889742007776267,1097.8753983333334,1115.6548823488858,1080.0959143177809
2021-12-29 11:00:00,1083.59,1084.015,1064.14,1083.6799,4107408,1077.2783000000002,9.620543225643779,1096.3308133333335,1115.571899784621,1077.0897268820459
2021-12-29 12:00:00,1083.395,1087.4449,1072.5001,1074.2227,2146368,1078.0559,9.758648758043641,1094.6669416666668,1114.184239182754,1075.1496441505797
2021-12-29 13:00:00,1074.3999,1084.5,1072.5104,1082.765,1451427,1079.9251333333334,9.827272796369623,1093.3101316666666,1112.9646772594058,1073.6555860739275
2021-12-29 14:00:00,1082.79,1091.0,1081.91,1087.9998,2055881,1086.9699333333335,9.72011271456036,1092.5712966666667,1112.0115220957875,1073.131071237546
2021-12-29 15:00:00,1087.907,1097.115,1086.73,1092.9375,1999559,1092.2608333333335,9.67129729123013,1092.7693383333335,1112.1119329157937,1073.4267437508734
2021-12-29 16:00:00,1093.18,1093.4899,1084.3,1085.5601,2400576,1087.7833333333333,9.730958326253386,1092.5672733333336,1112.0291899858403,1073.1053566808268
2021-12-29 17:00:00,1086.19,1086.4,1072.2201,1083.0,412891,1080.5400333333334,10.071369553413323,1091.9107749999998,1112.0535141068265,1071.7680358931732
2021-12-29 18:00:00,1083.0,1084.98,1082.6,1083.75,17858,1083.7766666666666,10.226388360689347,1091.5374416666668,1111.9902183880456,1071.084664945288
2021-12-29 19:00:00,1084.01,1084.01,1082.0,1082.0,14925,1082.67,10.40248506278282,1091.1881083333333,1111.993078458899,1070.3831382077676
2021-12-29 20:00:00,1082.21,1082.21,1078.08,1082.0,60183,1080.7633333333333,10.647505979011502,1090.662941666667,1111.95795362469,1069.367929708644
2021-12-30 05:00:00,1088.99,1091.01,1086.1,1090.91,14131,1089.3400000000001,10.640854291272188,1090.7034416666668,1111.985150249211,1069.4217330841225
2021-12-30 06:00:00,1087.17,1089.49,1087.17,1089.0,1569,1088.5533333333333,10.633419451624999,1090.7352750000002,1112.0021139032501,1069.4684360967503
2021-12-30 07:00:00,1086.2,1087.0,1069.59,1073.77,40969,1076.7866666666666,11.060470013660575,1090.0659416666667,1112.186881693988,1067.9450016393455
2021-12-30 08:00:00,1073.0,1084.0,1073.0,1077.5,60146,1078.1666666666667,11.330066611590748,1089.3159416666667,1111.9760748898482,1066.6558084434853
2021-12-30 09:00:00,1081.5675,1084.58,1065.51,1066.79,293955,1072.2933333333333,10.789621447935367,1087.3979416666666,1108.9771845625373,1065.818698770796
2021-12-30 10:00:00,1067.0,1086.19,1053.15,1073.94,3512969,1071.0933333333335,9.612784929646152,1085.3001083333334,1104.5256781926257,1066.074538474041
2021-12-30 11:00:00,1073.96,1083.9899,1071.26,1075.35,2720637,1076.8666333333333,7.91360304887447,1083.6417733333333,1099.4689794310823,1067.8145672355843
2021-12-30 12:00:00,1075.35,1089.92,1075.2,1087.74,1896870,1084.2866666666666,6.815774691571422,1082.7944400000001,1096.425989383143,1069.1628906168573
2021-12-30 13:00:00,1087.5861,1095.55,1087.5247,1091.28,1783961,1091.4515666666666,6.07343205928046,1082.4157516666667,1094.5626157852275,1070.2688875481058
2021-12-30 14:00:00,1091.62,1091.8199,1083.66,1085.595,1070752,1087.0249666666666,5.954634838820561,1082.2943316666667,1094.2036013443078,1070.3850619890256
2021-12-30 15:00:00,1085.41,1085.59,1078.2,1081.3,1225626,1081.6966666666667,5.8454001267880855,1082.51525,1094.206050253576,1070.8244497464239
2021-12-30 16:00:00,1081.5,1081.5,1068.33,1070.33,2373076,1073.3866666666665,6.106263985040849,1082.2817883333332,1094.494316303415,1070.0692603632515
2021-12-30 17:00:00,1070.33,1070.34,1066.0,1066.02,182854,1067.4533333333331,6.900294059806919,1081.6581983333333,1095.4587864529472,1067.8576102137195
2021-12-30 18:00:00,1065.98,1068.8799,1065.86,1067.05,127407,1067.2632999999998,7.456078599660046,1080.6728666666666,1095.5850238659866,1065.7607094673465
2021-12-30 19:00:00,1068.15,1073.75,1068.15,1073.5,32690,1071.8,7.19505617791859,1079.649825,1094.039937355837,1065.2597126441628
2021-12-30 20:00:00,1073.7999,1074.25,1065.35,1066.0,61904,1068.5333333333333,7.328952763644803,1078.6873249999999,1093.3452305272895,1064.0294194727103
2021-12-31 05:00:00,1066.0,1067.0,1060.5,1063.8,24020,1063.7666666666667,7.99811602097538,1077.8486566666666,1093.8448887086174,1061.8524246247157
2021-12-31 06:00:00,1064.26,1065.0,1061.8,1061.8,4079,1062.8666666666666,8.505452705469713,1076.8031566666666,1093.814062077606,1059.7922512557273
2021-12-31 07:00:00,1062.0,1062.0,1060.82,1061.51,6516,1061.4433333333334,9.016180642999727,1075.7418233333333,1093.7741846193328,1057.7094620473338
2021-12-31 08:00:00,1061.7,1066.77,1061.7,1066.39,47454,1064.9533333333334,9.231761523523128,1074.9513233333332,1093.4148463803795,1056.487800286287
2021-12-31 09:00:00,1062.02,1078.4,1062.0,1076.0,174963,1072.1333333333334,8.633110676567723,1074.09099,1091.3572113531354,1056.8247686468644
2021-12-31 10:00:00,1075.52,1081.9999,1066.24,1071.0,2216999,1073.0799666666665,7.9702683103099305,1073.3173216666667,1089.2578582872866,1057.3767850460467
2021-12-31 11:00:00,1070.338,1075.0,1063.0001,1066.885,1993545,1068.2950333333333,8.000266159032854,1072.8927399999998,1088.8932723180656,1056.892207681934
2021-12-31 12:00:00,1066.92,1076.3468,1063.26,1070.5844,2292841,1070.0637333333334,7.927771667094604,1072.4875933333333,1088.3431366675225,1056.632049999144
2021-12-31 13:00:00,1070.51,1073.43,1066.36,1071.43,1323260,1070.4066666666668,7.940736160459703,1072.39326,1088.2747323209194,1056.5117876790807
2021-12-31 14:00:00,1071.49,1072.0,1064.85,1065.8798,1002155,1067.5766,8.00624084371262,1072.2174233333333,1088.2299050207585,1056.204941645908
2021-12-31 15:00:00,1065.8477,1066.71,1059.5,1062.0,1407605,1062.7366666666667,8.18622209691084,1071.510925,1087.8833691938216,1055.1384808061784
2021-12-31 16:00:00,1062.13,1064.93,1054.59,1057.16,2311024,1058.8933333333334,8.074737208861547,1070.2412583333332,1086.3907327510562,1054.0917839156102
2021-12-31 17:00:00,1057.01,1061.02,1056.0,1060.0,234639,1059.0066666666667,6.810774234125777,1068.6190133333334,1082.240561801585,1054.9974648650818
2021-12-31 18:00:00,1060.0,1060.0001,1059.01,1059.24,13901,1059.4167,5.637045088181187,1067.2386,1078.5126901763622,1055.9645098236376
2021-12-31 19:00:00,1059.24,1060.5,1058.2,1060.4999,18299,1059.7333,4.789049535707777,1066.1404316666667,1075.7185307380823,1056.562332595251
2021-12-31 20:00:00,1060.5,1062.9899,1060.25,1062.9,27701,1062.0466333333334,4.563558668561116,1065.57343,1074.700547337122,1056.4463126628777
2022-01-03 05:00:00,1109.74,1134.25,1106.0,1129.0,262023,1123.0833333333333,13.352231001399403,1068.35493,1095.0593920027989,1041.650467997201
2022-01-03 06:00:00,1130.0,1131.5,1125.77,1127.49,48849,1128.2533333333333,18.663171370134695,1071.4044316666666,1108.730774406936,1034.0780889263972
2022-01-03 07:00:00,1128.5,1138.0,1128.5,1134.01,144426,1133.5033333333333,23.056486460970184,1074.4895983333333,1120.6025712552737,1028.376625411393
2022-01-03 08:00:00,1134.5,1135.0,1129.2,1132.0,339920,1132.0666666666666,26.181910588598047,1077.666265,1130.0300861771962,1025.302443822804
2022-01-03 09:00:00,1132.356,1134.5,1126.5,1132.64,587678,1131.2133333333334,28.422249992243064,1081.0385983333333,1137.8830983178195,1024.194098348847
2022-01-03 10:00:00,1132.5,1170.0,1130.2,1148.9999,8358171,1149.7333,31.755265885890527,1085.38193,1148.892461771781,1021.8713982282189
2022-01-03 11:00:00,1149.28,1168.52,1146.5,1168.3,4616441,1161.1066666666668,35.236684408428,1090.3650966666667,1160.8384654835227,1019.8917278498106
2022-01-03 12:00:00,1168.15,1174.09,1160.34,1165.59,3624429,1166.6733333333332,38.40072910079284,1095.4510966666667,1172.2525548682524,1018.649638465081
2022-01-03 13:00:00,1165.2601,1175.8,1162.71,1174.08,2191817,1170.8633333333335,41.32083410136432,1100.3875966666667,1183.0292648693953,1017.7459284639381
2022-01-03 14:00:00,1174.0,1180.5822,1172.7919,1178.22,2507326,1177.1980333333333,44.0229113934075,1105.5935,1193.639322786815,1017.5476772131849
2022-01-03 15:00:00,1178.0,1194.86,1177.4501,1194.4818,3504700,1188.9306333333334,46.68328894165517,1111.62528,1204.9918578833103,1018.2587021166896
2022-01-03 16:00:00,1194.38,1201.07,1187.4001,1199.65,6689418,1196.0400333333334,49.087460893347576,1117.924095,1216.0990167866953,1019.749173213305
2022-01-03 17:00:00,1199.78,1208.88,1198.35,1205.0201,927807,1204.0833666666667,51.21699787750685,1124.60793,1227.0419257550136,1022.1739342449862
2022-01-03 18:00:00,1205.42,1207.0,1199.78,1207.0,137503,1204.5933333333332,52.28289888474564,1131.4587666666666,1236.024564436158,1026.8929688971753
2022-01-03 19:00:00,1206.99,1208.95,1199.78,1207.3,89479,1205.3433333333332,52.14853756821597,1138.5891000000001,1242.886175136432,1034.2920248635683
2022-01-03 20:00:00,1207.3001,1210.0,1205.41,1209.9999,120130,1208.4699666666668,50.89334988463733,1146.0679316666667,1247.8546314359414,1044.281231897392
2022-01-04 05:00:00,1200.98,1210.21,1189.21,1195.8,99551,1198.4066666666668,47.95347879330652,1153.0379316666667,1248.9448892532798,1057.1309740800536
2022-01-04 06:00:00,1195.7,1198.89,1195.06,1198.89,14290,1197.6133333333335,43.736619959325424,1159.9477633333333,1247.421003251984,1072.4745234146826
2022-01-04 07:00:00,1198.89,1208.0,1198.89,1202.5,52414,1203.13,38.11264536419144,1167.1175983333333,1243.342889061716,1090.8923076049505
2022-01-04 08:00:00,1204.5,1209.44,1201.84,1203.5,222275,1204.9266666666667,30.34827630942891,1174.2616,1234.9581526188579,1113.5650473811422
2022-01-04 09:00:00,1204.8899,1209.3,1195.0,1196.1,281457,1200.1333333333332,28.437346905728873,1178.1141000000002,1234.988793811458,1121.2394061885425
2022-01-04 10:00:00,1196.3,1208.0,1178.1,1190.36,5651105,1192.1533333333334,26.153869217321567,1181.3091,1233.6168384346431,1129.0013615653568
2022-01-04 11:00:00,1190.3806,1191.06,1151.65,1151.9835,6502700,1164.8978333333332,24.09891607130839,1182.878825,1231.0766571426168,1134.6809928573832
2022-01-04 12:00:00,1152.2741,1155.5376,1123.05,1142.6199,7248427,1140.4025,23.2744963010858,1183.2956166666668,1229.8446092688384,1136.746624064495
2022-01-04 13:00:00,1142.075,1165.0,1141.2,1157.17,3227233,1154.4566666666667,21.125993153046966,1184.4577833333335,1226.7097696394273,1142.2057970272397
2022-01-04 14:00:00,1157.025,1165.85,1141.14,1141.885,2718306,1149.625,21.134905014675674,1184.4523683333334,1226.7221783626849,1142.182558303982
2022-01-04 15:00:00,1141.6922,1153.77,1135.3177,1145.6901,3203118,1144.9259333333334,22.29115370559283,1183.6433316666667,1228.2256390778523,1139.061024255481
2022-01-04 16:00:00,1145.6213,1155.0,1140.5001,1149.63,3193898,1148.3767,23.32051328405918,1182.7285,1229.3695265681183,1136.0874734318816
2022-01-04 17:00:00,1149.59,1149.59,1145.5,1147.66,234750,1147.5833333333333,24.43791054554346,1181.5645,1230.4403210910868,1132.688678908913
2022-01-04 18:00:00,1147.89,1149.59,1145.98,1146.4999,32455,1147.3566333333335,25.544878243666666,1180.07243,1231.1621864873332,1128.9826735126667
2022-01-04 19:00:00,1146.4,1146.75,1142.5,1142.5,55982,1143.9166666666667,26.625433973780762,1177.8217316666667,1231.0725996142282,1124.570863719105
2022-01-04 20:00:00,1142.35,1142.4499,1140.0,1140.0,81667,1140.8166333333334,27.443819229024363,1175.0605616666667,1229.9482001247154,1120.172923208618
2022-01-05 05:00:00,1132.15,1141.35,1127.65,1132.96,56923,1133.9866666666667,27.984217471966293,1171.5557266666667,1227.5241616105993,1115.587291722734
2022-01-05 06:00:00,1133.81,1141.11,1133.0,1138.13,19206,1137.4133333333332,27.848600053353653,1168.1967266666666,1223.8939267733738,1112.4995265599593
2022-01-05 07:00:00,1137.65,1137.65,1133.97,1135.0,5532,1135.5400000000002,27.343972499569553,1164.70656,1219.3945049991391,1110.018615000861
2022-01-05 08:00:00,1137.0,1139.72,1135.0,1139.72,76570,1138.1466666666668,25.977663949830095,1161.190395,1213.1457228996603,1109.2350671003398
2022-01-05 09:00:00,1137.0749,1148.41,1135.07,1146.33,238000,1143.2699999999998,24.77989867356156,1158.4335616666667,1207.9933590137898,1108.8737643195436
2022-01-05 10:00:00,1147.0,1162.5999,1129.0301,1161.57,3831420,1151.0666666666666,23.121153291563658,1156.1062283333335,1202.348534916461,1109.8639217502061
2022-01-05 11:00:00,1161.7137,1170.34,1142.17,1152.595,4510594,1155.035,20.45239664168135,1153.7014783333334,1194.6062716166962,1112.7966850499706
2022-01-05 12:00:00,1152.39,1157.88,1141.1101,1142.0985,2098503,1147.0295333333333,16.761416401456085,1150.8066216666668,1184.329454469579,1117.2837888637546
2022-01-05 13:00:00,1141.9452,1145.9799,1134.53,1138.0,1730706,1139.5033,12.509480695484193,1147.7751199999998,1172.7940813909681,1122.7561586090314
2022-01-05 14:00:00,1138.375,1142.32,1132.0,1137.0768,1581021,1137.1322666666665,7.490730154574794,1145.0240666666666,1160.005526975816,1130.0426063575171
2022-01-05 15:00:00,1136.755,1145.97,1104.2,1104.9983,4329637,1118.3894333333335,8.15017267524216,1142.6986466666667,1158.998992017151,1126.3983013161824
2022-01-05 16:00:00,1105.18,1106.9999,1081.0101,1087.6201,6813548,1091.8767,13.762933195576613,1140.2723566666668,1167.79822305782,1112.7464902755137
2022-01-05 17:00:00,1088.0,1088.98,1078.71,1078.73,509830,1082.14,18.30991238438057,1136.6565233333333,1173.2763481020945,1100.0366985645721
2022-01-05 18:00:00,1079.97,1083.29,1077.0,1082.74,134839,1081.01,21.677189729364606,1133.2257733333333,1176.5801527920626,1089.871393874604
2022-01-05 19:00:00,1082.21,1082.95,1073.8,1082.5,187484,1079.75,24.401209566880606,1129.9669766666668,1178.7693958004281,1081.1645575329055
2022-01-05 20:00:00,1082.48,1086.5,1080.14,1083.5,96760,1083.38,26.008249169948854,1126.7171416666665,1178.7336400065642,1074.7006433267688
2022-01-06 05:00:00,1086.0,1086.0,1066.3,1070.5,119107,1074.2666666666667,27.906511955297454,1123.0513083333333,1178.8643322439282,1067.2382844227384
2022-01-06 06:00:00,1072.0,1079.0,1071.78,1073.0,36579,1074.5933333333332,29.21315612581426,1119.4131433333334,1177.839455584962,1060.9868310817048
2022-01-06 07:00:00,1075.0,1076.74,1069.25,1071.12,38509,1072.37,30.351983641931916,1115.83581,1176.539777283864,1055.1318427161361
2022-01-06 08:00:00,1072.74,1077.0,1066.27,1071.0,196552,1071.4233333333334,31.25101059567021,1112.3661450000002,1174.8681661913406,1049.8641238086598
2022-01-06 09:00:00,1071.9721,1077.0,1066.1,1072.0,212996,1071.7,32.03499665585598,1109.2518116666668,1173.3218049783786,1045.1818183549549
2022-01-06 10:00:00,1071.5,1088.0,1040.0,1049.9899,5481969,1059.3299666666667,33.10520269756419,1105.3476433333333,1171.5580487284617,1039.1372379382049
2022-01-06 11:00:00,1049.0,1068.84,1020.5,1065.35,8938937,1051.5633333333333,34.31301392096243,1101.1488100000001,1169.774837841925,1032.5227821580752
2022-01-06 12:00:00,1065.24,1077.8078,1049.11,1062.0,4231262,1062.9725999999998,34.17139379940497,1097.3901066666665,1165.7328942654765,1029.0473190678565
2022-01-06 13:00:00,1062.0,1075.14,1059.071,1069.9009,2193819,1068.0373,33.035819781979676,1093.6284716666667,1159.700111230626,1027.5568321027074
