date,open,high,low,close,volume
2021-12-21 05:00:00,913.07,916.25,909.5,909.5,31769
2021-12-21 06:00:00,908.99,913.0,908.99,913.0,5692
2021-12-21 07:00:00,912.65,915.8,912.65,913.81,11813
2021-12-21 08:00:00,915.15,915.45,912.0,912.0,67578
2021-12-21 09:00:00,912.9122,915.0,899.94,899.94,103963
2021-12-21 10:00:00,913.53,923.77,903.5,904.14,3635215
2021-12-21 11:00:00,904.14,907.89,886.12,896.16,4631077
2021-12-21 12:00:00,896.07,912.3435,893.23,908.88,2960626
2021-12-21 13:00:00,908.895,913.76,904.5301,913.76,1915808
2021-12-21 14:00:00,913.5975,936.6,913.16,928.125,3862531
2021-12-21 15:00:00,928.28,934.97,926.22,933.335,2422874
2021-12-21 16:00:00,933.339,939.5,928.7,938.41,2976351
2021-12-21 17:00:00,938.53,939.0,914.188663,935.2,326799
2021-12-21 18:00:00,935.75,937.01,935.02,935.32,33325
2021-12-21 19:00:00,935.8,935.84,932.51,933.6,129538
2021-12-21 20:00:00,933.3,934.0,930.01,930.4,50360
2021-12-22 05:00:00,943.0,959.75,936.4,959.75,107554
2021-12-22 06:00:00,959.8,961.92,956.79,959.4,32663
2021-12-22 07:00:00,959.98,966.51,959.98,962.0,56173
2021-12-22 08:00:00,961.72,978.0,961.7,973.15,494484
2021-12-22 09:00:00,967.5962,978.0,962.0,971.25,424759
2021-12-22 10:00:00,971.5,985.1,957.05,983.06,5846503
2021-12-22 11:00:00,983.3,999.7999,965.64,998.59,5529748
2021-12-22 12:00:00,998.65,1015.6599,997.3201,1005.15,5698417
2021-12-22 13:00:00,1005.38,1010.2499,993.51,996.1981,2788483
2021-12-22 14:00:00,996.18,1000.44,988.9001,996.16,2522702
2021-12-22 15:00:00,996.31,1006.2699,969.4033,1004.54,2803500
2021-12-22 16:00:00,1005.17,1010.14,999.0,1008.63,3502379
2021-12-22 17:00:00,1008.87,1013.25,1007.99,1012.0,538664
2021-12-22 18:00:00,1011.85,1012.01,1001.11,1004.64,149516
2021-12-22 19:00:00,1004.45,1005.84,1001.56,1004.0,61163
2021-12-22 20:00:00,1003.55,1004.5,1002.01,1003.0,74124
